"","datetime","do.obs","wtr","year","yday","hour","par","baro"
"3355",2021-09-16 23:00:00,6.77441666666667,14.1120833333333,2021,259,24,672,79381.89
"3356",2021-09-17 00:00:00,6.87841666666667,13.5811666666667,2021,260,1,526,79403.282
"3357",2021-09-17 01:00:00,6.97975,13.07475,2021,260,2,345,79408.63
"3358",2021-09-17 02:00:00,7.07075,12.6168333333333,2021,260,3,92,79413.978
"3359",2021-09-17 03:00:00,7.1595,12.1651666666667,2021,260,4,11,79456.756
"3360",2021-09-17 04:00:00,7.243,11.7519166666667,2021,260,5,0,79531.616
"3361",2021-09-17 05:00:00,7.3165,11.3981666666667,2021,260,6,0,79542.31
"3362",2021-09-17 06:00:00,7.4085,10.9980833333333,2021,260,7,0,79542.31
"3363",2021-09-17 07:00:00,7.49408333333333,10.7030833333333,2021,260,8,0,79563.702
"3364",2021-09-17 08:00:00,7.71841666666667,10.4939166666667,2021,260,9,0,79579.746
"3365",2021-09-17 09:00:00,8.04358333333333,10.5688333333333,2021,260,10,0,79601.134
"3366",2021-09-17 10:00:00,8.29975,11.05325,2021,260,11,0,79563.702
"3367",2021-09-17 11:00:00,8.44025,12.1908333333333,2021,260,12,0,79553.006
"3368",2021-09-17 12:00:00,8.40766666666667,14.0356666666667,2021,260,13,0,79611.828
"3369",2021-09-17 13:00:00,8.26016666666667,15.9570833333333,2021,260,14,0,79676
"3370",2021-09-17 14:00:00,8.033,16.8086666666667,2021,260,15,0,79740.168
"3371",2021-09-17 15:00:00,7.81075,17.25,2021,260,16,29,79740.166
"3372",2021-09-17 16:00:00,7.62241666666667,16.9704166666667,2021,260,17,172,79745.514
"3373",2021-09-17 17:00:00,7.3905,16.1494166666667,2021,260,18,369,79756.21
"3374",2021-09-17 18:00:00,7.18916666666667,15.5953333333333,2021,260,19,548,79734.818
"3375",2021-09-17 19:00:00,6.98416666666667,15.3514166666667,2021,260,20,693,79724.124
"3376",2021-09-17 20:00:00,6.822,15.0085833333333,2021,260,21,768,79718.778
"3377",2021-09-17 21:00:00,6.76866666666667,14.5201666666667,2021,260,22,794,79724.124
"3378",2021-09-17 22:00:00,6.81191666666667,13.9648333333333,2021,260,23,767,79718.778
"3379",2021-09-17 23:00:00,6.90583333333333,13.4654166666667,2021,260,24,664,79708.086
"3380",2021-09-18 00:00:00,7.0005,13.0001666666667,2021,261,1,523,79697.392
"3381",2021-09-18 01:00:00,7.09758333333333,12.58225,2021,261,2,353,79708.086
"3382",2021-09-18 02:00:00,7.16833333333333,12.2619166666667,2021,261,3,90,79729.47
"3383",2021-09-18 03:00:00,7.23075,12.00475,2021,261,4,8,79761.558
"3384",2021-09-18 04:00:00,7.28375,11.7466666666667,2021,261,5,0,79782.95
"3385",2021-09-18 05:00:00,7.33491666666667,11.51975,2021,261,6,0,79788.296
"3386",2021-09-18 06:00:00,7.37866666666667,11.2735,2021,261,7,0,79788.296
"3387",2021-09-18 07:00:00,7.4405,11.02675,2021,261,8,0,79816.365
"3388",2021-09-18 08:00:00,7.57333333333333,10.867,2021,261,9,0,79825.724
"3389",2021-09-18 09:00:00,7.77458333333333,10.8881666666667,2021,261,10,0,79798.988
"3390",2021-09-18 10:00:00,7.97133333333333,11.1314166666667,2021,261,11,0,79756.21
"3391",2021-09-18 11:00:00,8.15133333333333,12.0743333333333,2021,261,12,0,79729.47
"3392",2021-09-18 12:00:00,8.16475,13.8139166666667,2021,261,13,0,79724.124
"3393",2021-09-18 13:00:00,8.00908333333333,15.7259166666667,2021,261,14,0,79724.124
"3394",2021-09-18 14:00:00,7.73733333333333,16.336,2021,261,15,0,79729.47
"3395",2021-09-18 15:00:00,7.56383333333333,16.6114166666667,2021,261,16,41,79750.862
"3396",2021-09-18 16:00:00,7.46608333333333,16.1835,2021,261,17,211,79740.166
"3397",2021-09-18 17:00:00,7.29358333333333,15.0625833333333,2021,261,18,382,79772.254
"3398",2021-09-18 18:00:00,7.18233333333333,14.1395833333333,2021,261,19,489,79766.906
"3399",2021-09-18 19:00:00,7.04258333333333,13.767,2021,261,20,742,79740.166
"3400",2021-09-18 20:00:00,6.90816666666667,13.5275,2021,261,21,818,79702.736
"3401",2021-09-18 21:00:00,6.85083333333333,13.2025,2021,261,22,833,79682.685
"3402",2021-09-18 22:00:00,6.88525,12.82825,2021,261,23,789,79686.696
"3403",2021-09-18 23:00:00,6.95166666666667,12.4704166666667,2021,261,24,690,79665.304
"3404",2021-09-19 00:00:00,7.04275,12.08025,2021,262,1,542,79654.608
"3405",2021-09-19 01:00:00,7.11741666666667,11.7600833333333,2021,262,2,358,79665.304
"3406",2021-09-19 02:00:00,7.17016666666667,11.5824166666667,2021,262,3,85,79681.348
"3407",2021-09-19 03:00:00,7.20066666666667,11.43925,2021,262,4,5,79713.432
"3408",2021-09-19 04:00:00,7.19975,11.2830833333333,2021,262,5,0,79734.818
"3409",2021-09-19 05:00:00,7.19741666666667,11.1174166666667,2021,262,6,0,79724.124
"3410",2021-09-19 06:00:00,7.21816666666667,10.981,2021,262,7,0,79702.74
"3411",2021-09-19 07:00:00,7.25491666666667,10.86475,2021,262,8,0,79665.304
"3412",2021-09-19 08:00:00,7.44216666666667,10.84125,2021,262,9,0,79617.174
"3413",2021-09-19 09:00:00,7.82091666666667,10.9539166666667,2021,262,10,0,79579.746
"3414",2021-09-19 10:00:00,8.13691666666667,11.1995833333333,2021,262,11,0,79569.05
"3415",2021-09-19 11:00:00,8.31516666666667,11.99625,2021,262,12,0,79553.006
"3416",2021-09-19 12:00:00,8.27958333333333,13.3258333333333,2021,262,13,0,79569.05
"3417",2021-09-19 13:00:00,8.11408333333333,14.80775,2021,262,14,0,79547.658
"3418",2021-09-19 14:00:00,7.85475,15.4249166666667,2021,262,15,0,79601.134
"3419",2021-09-19 15:00:00,7.69116666666667,15.6124166666667,2021,262,16,12,79709.42
"3420",2021-09-19 16:00:00,7.56025,15.0571666666667,2021,262,17,129,79782.948
"3421",2021-09-19 17:00:00,7.38825,14.1063333333333,2021,262,18,384,79847.114
"3422",2021-09-19 18:00:00,7.23366666666667,13.7945833333333,2021,262,19,540,79950.055
"3423",2021-09-19 19:00:00,7.09816666666667,13.6720833333333,2021,262,20,750,79975.456
"3424",2021-09-19 20:00:00,7.00766666666667,13.3629166666667,2021,262,21,823,79986.148
"3425",2021-09-19 21:00:00,7.00866666666667,12.9380833333333,2021,262,22,840,79970.108
"3426",2021-09-19 22:00:00,7.06233333333333,12.5228333333333,2021,262,23,794,79970.108
"3427",2021-09-19 23:00:00,7.15316666666667,12.0749166666667,2021,262,24,693,79976.7925
"3428",2021-09-20 00:00:00,7.24666666666667,11.64325,2021,263,1,543,79991.496
"3429",2021-09-20 01:00:00,7.35825,11.1673333333333,2021,263,2,355,80018.232
"3430",2021-09-20 02:00:00,7.44325,10.7775833333333,2021,263,3,85,80023.58
"3431",2021-09-20 03:00:00,7.52366666666667,10.4000833333333,2021,263,4,5,80071.706
"3432",2021-09-20 04:00:00,7.60108333333333,10.0600833333333,2021,263,5,0,80157.262
"3433",2021-09-20 05:00:00,7.67308333333333,9.78033333333333,2021,263,6,0,80210.738
"3434",2021-09-20 06:00:00,7.7335,9.5875,2021,263,7,0,80242.818
"3435",2021-09-20 07:00:00,7.78775,9.487,2021,263,8,0,80253.514
"3436",2021-09-20 08:00:00,7.89625,9.457,2021,263,9,0,80253.514
"3437",2021-09-20 09:00:00,8.04941666666667,9.44541666666667,2021,263,10,0,80253.514
"3438",2021-09-20 10:00:00,8.2934,9.6939,2021,263,11,0,80258.862
"3439",2021-09-20 11:00:00,8.41383333333333,10.5678333333333,2021,263,12,0,80264.21
"3440",2021-09-20 12:00:00,8.36525,12.44225,2021,263,13,0,80290.948
"3441",2021-09-20 13:00:00,8.18225,14.3645,2021,263,14,0,80306.988
"3442",2021-09-20 14:00:00,7.95158333333333,14.9791666666667,2021,263,15,0,80344.422
"3443",2021-09-20 15:00:00,7.84366666666667,15.2871666666667,2021,263,16,38,80424.6325
"3444",2021-09-20 16:00:00,7.73141666666667,14.7968333333333,2021,263,17,223,80458.055
"3445",2021-09-20 17:00:00,7.55816666666667,13.968,2021,263,18,425,80478.108
"3446",2021-09-20 18:00:00,7.39183333333333,13.69375,2021,263,19,608,80494.148
"3447",2021-09-20 19:00:00,7.24825,13.6805833333333,2021,263,20,743,80471.425
"3448",2021-09-20 20:00:00,7.137,13.5399166666667,2021,263,21,818,80458.055
"3449",2021-09-20 21:00:00,7.10891666666667,13.263,2021,263,22,826,80435.328
"3450",2021-09-20 22:00:00,7.16591666666667,12.8355,2021,263,23,773,80404.5825
"3451",2021-09-20 23:00:00,7.257,12.323,2021,263,24,669,80406.81
"3452",2021-09-21 00:00:00,7.36483333333333,11.809,2021,264,1,525,80397.9
"3453",2021-09-21 01:00:00,7.4655,11.32275,2021,264,2,351,80424.63
"3454",2021-09-21 02:00:00,7.58333333333333,10.773,2021,264,3,85,80460.2833333333
"3455",2021-09-21 03:00:00,7.68533333333333,10.2614166666667,2021,264,4,5,80513.7533333333
"3456",2021-09-21 04:00:00,7.77308333333333,9.836,2021,264,5,0,80585.05
"3457",2021-09-21 05:00:00,7.84341666666667,9.46916666666667,2021,264,6,0,80585.05
"3458",2021-09-21 06:00:00,7.92375,9.1365,2021,264,7,0,80593.9633333333
"3459",2021-09-21 07:00:00,8.03016666666667,8.81783333333333,2021,264,8,0,80611.79
"3460",2021-09-21 08:00:00,8.20425,8.625,2021,264,9,0,80611.79
"3461",2021-09-21 09:00:00,8.41416666666667,8.6935,2021,264,10,0,80611.79
"3462",2021-09-21 10:00:00,8.58008333333333,9.16183333333333,2021,264,11,0,80638.53
"3463",2021-09-21 11:00:00,8.70133333333333,10.3714166666667,2021,264,12,0,80638.53
"3464",2021-09-21 12:00:00,8.6635,12.2534166666667,2021,264,13,0,80647.4433333333
"3465",2021-09-21 13:00:00,8.53408333333333,13.9374166666667,2021,264,14,0,80647.4433333333
"3466",2021-09-21 14:00:00,8.36791666666667,14.7351666666667,2021,264,15,0,80683.09
"3467",2021-09-21 15:00:00,8.18991666666667,15.3298333333333,2021,264,16,31,80709.8266666667
"3468",2021-09-21 16:00:00,8.003,15.1680833333333,2021,264,17,199,80718.74
"3469",2021-09-21 17:00:00,7.7705,14.59525,2021,264,18,355,80736.5666666667
"3470",2021-09-21 18:00:00,7.52625,14.463,2021,264,19,566,80745.48
"3471",2021-09-21 19:00:00,7.28158333333333,14.4411666666667,2021,264,20,688,80700.9133333333
"3472",2021-09-21 20:00:00,7.106,14.1664166666667,2021,264,21,744,80638.53
"3473",2021-09-21 21:00:00,7.06641666666667,13.7584166666667,2021,264,22,783,80593.9633333333
"3474",2021-09-21 22:00:00,7.104,13.338,2021,264,23,734,80531.58
"3475",2021-09-21 23:00:00,7.18683333333333,12.8450833333333,2021,264,24,628,80522.6666666667
"3476",2021-09-22 00:00:00,7.28191666666667,12.3505,2021,265,1,486,80513.7533333333
"3477",2021-09-22 01:00:00,7.38175,11.84025,2021,265,2,316,80522.6666666667
"3478",2021-09-22 02:00:00,7.46991666666667,11.37125,2021,265,3,85,80531.58
"3479",2021-09-22 03:00:00,7.548,10.96425,2021,265,4,6,80567.23
"3480",2021-09-22 04:00:00,7.63866666666667,10.5235,2021,265,5,0,80593.9633333333
"3481",2021-09-22 05:00:00,7.71575,10.1354166666667,2021,265,6,0,80611.79
"3482",2021-09-22 06:00:00,7.77791666666667,9.76891666666667,2021,265,7,0,80602.8766666667
"3483",2021-09-22 07:00:00,7.85716666666667,9.43,2021,265,8,0,80585.05
"3484",2021-09-22 08:00:00,8.04608333333333,9.213,2021,265,9,0,80567.23
"3485",2021-09-22 09:00:00,8.34875,9.32241666666667,2021,265,10,0,80567.23
"3486",2021-09-22 10:00:00,8.55108333333333,9.796,2021,265,11,0,80549.4066666667
"3487",2021-09-22 11:00:00,8.60666666666667,10.89075,2021,265,12,0,80504.84
"3488",2021-09-22 12:00:00,8.459,12.9158333333333,2021,265,13,0,80504.84
"3489",2021-09-22 13:00:00,8.20308333333333,14.9200833333333,2021,265,14,0,80487.02
"3490",2021-09-22 14:00:00,7.942,15.6685833333333,2021,265,15,0,80495.93
"3491",2021-09-22 15:00:00,7.8345,16.033,2021,265,16,27,80495.93
"3492",2021-09-22 16:00:00,7.74616666666667,15.7093333333333,2021,265,17,198,80478.1066666667
"3493",2021-09-22 17:00:00,7.72375,15.0356666666667,2021,265,18,314,80442.4566666667
"3494",2021-09-22 18:00:00,7.63175,14.8143333333333,2021,265,19,574,80424.63
"3495",2021-09-22 19:00:00,7.33133333333333,14.75125,2021,265,20,706,80362.2466666667
"3496",2021-09-22 20:00:00,7.05691666666667,14.4590833333333,2021,265,21,783,80290.9466666667
"3497",2021-09-22 21:00:00,6.97916666666667,14.0319166666667,2021,265,22,781,80219.6466666667
"3498",2021-09-22 22:00:00,7.01641666666667,13.5674166666667,2021,265,23,731,80184
"3500",2021-09-23 00:00:00,7.18466666666667,12.542,2021,266,1,346,80130.53
"3501",2021-09-23 01:00:00,7.27075,12.0705833333333,2021,266,2,198,80103.79
"3502",2021-09-23 02:00:00,7.35741666666667,11.6298333333333,2021,266,3,85,80077.05
"3503",2021-09-23 03:00:00,7.44466666666667,11.20325,2021,266,4,13,80121.6166666667
"3504",2021-09-23 04:00:00,7.53425,10.8168333333333,2021,266,5,0,80121.6166666667
"3505",2021-09-23 05:00:00,7.60925,10.4560833333333,2021,266,6,0,80139.44
"3506",2021-09-23 06:00:00,7.68241666666667,10.12475,2021,266,7,0,80103.79
"3507",2021-09-23 07:00:00,7.77816666666667,9.77558333333333,2021,266,8,0,80112.7033333333
"3508",2021-09-23 08:00:00,7.93425,9.53983333333333,2021,266,9,0,80094.8766666667
"3509",2021-09-23 09:00:00,8.12,9.56983333333333,2021,266,10,0,80085.9633333333
"3510",2021-09-23 10:00:00,8.28341666666667,9.96791666666667,2021,266,11,0,80077.0533333333
"3511",2021-09-23 11:00:00,8.39675,11.0044166666667,2021,266,12,0,80023.58
"3512",2021-09-23 12:00:00,8.33,12.935,2021,266,13,0,80028.928
"3513",2021-09-23 13:00:00,8.14283333333333,14.758,2021,266,14,0,80034.276
"3514",2021-09-23 14:00:00,7.90891666666667,15.4135,2021,266,15,0,80050.32
"3515",2021-09-23 15:00:00,7.7805,15.7776666666667,2021,266,16,31,80061.012
"3516",2021-09-23 16:00:00,7.69583333333333,15.324,2021,266,17,207,80077.052
"3517",2021-09-23 17:00:00,7.5595,14.61175,2021,266,18,392,80087.746
"3518",2021-09-23 18:00:00,7.38883333333333,14.431,2021,266,19,583,80098.442
"3525",2021-09-24 01:00:00,7.23341666666667,12.3984166666667,2021,267,2,300,80002.188
"3526",2021-09-24 02:00:00,7.29791666666667,12.09875,2021,267,3,87,80028.928
"3527",2021-09-24 03:00:00,7.36575,11.714,2021,267,4,6,80071.706
"3528",2021-09-24 04:00:00,7.447,11.296,2021,267,5,0,80123.845
"3529",2021-09-24 05:00:00,7.52725,10.8883333333333,2021,267,6,0,80151.914
"3530",2021-09-24 06:00:00,7.59841666666667,10.46225,2021,267,7,0,80157.26
"3531",2021-09-24 07:00:00,7.66541666666667,10.0959166666667,2021,267,8,0,80157.26
"3532",2021-09-24 08:00:00,7.82325,9.811,2021,267,9,0,80146.568
"3533",2021-09-24 09:00:00,8.01075,9.78725,2021,267,10,0,80125.182
"3534",2021-09-24 10:00:00,8.16475,10.1155,2021,267,11,0,80103.79
"3535",2021-09-24 11:00:00,8.27041666666667,11.1595833333333,2021,267,12,0,80082.398
"3536",2021-09-24 12:00:00,8.20858333333333,13.17625,2021,267,13,0,80083.735
"3537",2021-09-24 13:00:00,8.04391666666667,15.0765,2021,267,14,0,80077.05
"3538",2021-09-24 14:00:00,7.831,15.7165833333333,2021,267,15,0,80077.05
"3539",2021-09-24 15:00:00,7.74475,16.03075,2021,267,16,31,80066.358
"3540",2021-09-24 16:00:00,7.65108333333333,15.6145833333333,2021,267,17,208,80061.012
"3541",2021-09-24 17:00:00,7.49883333333333,14.8226666666667,2021,267,18,402,80077.05
"3542",2021-09-24 18:00:00,7.33366666666667,14.5743333333333,2021,267,19,575,80061.012
"3543",2021-09-24 19:00:00,7.1275,14.6030833333333,2021,267,20,698,80028.928
"3544",2021-09-24 20:00:00,6.951,14.47375,2021,267,21,768,79986.148
"3545",2021-09-24 21:00:00,6.89516666666667,14.2329166666667,2021,267,22,777,79927.326
"3546",2021-09-24 22:00:00,6.91841666666667,13.9199166666667,2021,267,23,728,79868.504
"3547",2021-09-24 23:00:00,6.98625,13.4676666666667,2021,267,24,627,79836.42
"3548",2021-09-25 00:00:00,7.07233333333333,12.9708333333333,2021,268,1,480,79765.1233333333
"3549",2021-09-25 01:00:00,7.14958333333333,12.5374166666667,2021,268,2,302,79777.602
"3550",2021-09-25 02:00:00,7.23458333333333,12.09725,2021,268,3,80,79782.95
"3551",2021-09-25 03:00:00,7.31891666666667,11.7006666666667,2021,268,4,4,79809.682
"3552",2021-09-25 04:00:00,7.40825,11.3070833333333,2021,268,5,0,79873.85
"3553",2021-09-25 05:00:00,7.49691666666667,10.901,2021,268,6,0,79889.89
"3554",2021-09-25 06:00:00,7.5785,10.5271666666667,2021,268,7,0,79889.89
"3555",2021-09-25 07:00:00,7.66858333333333,10.1801666666667,2021,268,8,0,79900.586
"3556",2021-09-25 08:00:00,7.8565,9.93825,2021,268,9,0,79911.282
"3557",2021-09-25 09:00:00,8.14483333333333,9.9825,2021,268,10,0,79927.326
"3558",2021-09-25 10:00:00,8.371,10.4333333333333,2021,268,11,0,79943.37
"3559",2021-09-25 11:00:00,8.508,11.4346666666667,2021,268,12,0,79943.37
"3560",2021-09-25 12:00:00,8.4615,13.234,2021,268,13,0,79959.414
"3561",2021-09-25 13:00:00,8.328,14.8771666666667,2021,268,14,0,79980.802
"3562",2021-09-25 14:00:00,8.174,15.5730833333333,2021,268,15,0,79996.84
"3563",2021-09-25 15:00:00,8.04066666666667,15.9526666666667,2021,268,16,18,79996.84
"3564",2021-09-25 16:00:00,7.88616666666667,15.7056666666667,2021,268,17,159,79996.84
"3565",2021-09-25 17:00:00,7.70091666666667,15.0773333333333,2021,268,18,353,79980.802
"3566",2021-09-25 18:00:00,7.50591666666667,14.7778333333333,2021,268,19,533,79943.37
"3567",2021-09-25 19:00:00,7.24225,14.6205,2021,268,20,655,79884.544
"3568",2021-09-25 20:00:00,7.00866666666667,14.3010833333333,2021,268,21,720,79841.768
"3569",2021-09-25 21:00:00,6.9635,13.82275,2021,268,22,726,79815.03
"3570",2021-09-25 22:00:00,6.99716666666667,13.3825,2021,268,23,679,79782.95
"3571",2021-09-25 23:00:00,7.0595,12.9760833333333,2021,268,24,595,79761.558
"3572",2021-09-26 00:00:00,7.1455,12.5115833333333,2021,269,1,460,79772.254
"3573",2021-09-26 01:00:00,7.23275,12.03875,2021,269,2,272,79782.95
"3574",2021-09-26 02:00:00,7.31675,11.6009166666667,2021,269,3,81,79804.334
"3575",2021-09-26 03:00:00,7.39583333333333,11.204,2021,269,4,5,79825.724
"3576",2021-09-26 04:00:00,7.48691666666667,10.8430833333333,2021,269,5,0,79857.812
"3577",2021-09-26 05:00:00,7.56716666666667,10.528,2021,269,6,0,79863.16
"3578",2021-09-26 06:00:00,7.629,10.288,2021,269,7,0,79863.16
"3579",2021-09-26 07:00:00,7.68633333333333,10.0730833333333,2021,269,8,0,79863.16
"3580",2021-09-26 08:00:00,7.83575,9.93291666666667,2021,269,9,0,79852.464
"3581",2021-09-26 09:00:00,8.0875,10.0495,2021,269,10,0,79836.42
"3582",2021-09-26 10:00:00,8.32358333333333,10.4878333333333,2021,269,11,0,79831.072
"3583",2021-09-26 11:00:00,8.43458333333333,11.4333333333333,2021,269,12,0,79836.42
"3584",2021-09-26 12:00:00,8.36383333333333,13.2163333333333,2021,269,13,0,79825.724
"3585",2021-09-26 13:00:00,8.18958333333333,14.8619166666667,2021,269,14,0,79815.028
"3586",2021-09-26 14:00:00,8.02308333333333,15.52975,2021,269,15,0,79825.724
"3587",2021-09-26 15:00:00,7.91558333333333,15.86875,2021,269,16,8,79836.42
"3588",2021-09-26 16:00:00,7.80583333333333,15.4689166666667,2021,269,17,148,79831.072
"3589",2021-09-26 17:00:00,7.59458333333333,14.5495833333333,2021,269,18,377,79831.072
"3590",2021-09-26 18:00:00,7.38516666666667,13.94525,2021,269,19,563,79815.028
"3591",2021-09-26 19:00:00,7.204,13.71275,2021,269,20,692,79798.988
"3592",2021-09-26 20:00:00,7.06283333333333,13.4815,2021,269,21,774,79772.254
"3593",2021-09-26 21:00:00,7.02241666666667,13.1588333333333,2021,269,22,789,79740.166
"3594",2021-09-26 22:00:00,7.05408333333333,12.826,2021,269,23,744,79718.778
"3595",2021-09-26 23:00:00,7.11316666666667,12.4866666666667,2021,269,24,651,79718.778
"3596",2021-09-27 00:00:00,7.193,12.0986666666667,2021,270,1,504,79729.47
"3597",2021-09-27 01:00:00,7.2705,11.7319166666667,2021,270,2,321,79740.166
"3598",2021-09-27 02:00:00,7.33758333333333,11.3653333333333,2021,270,3,83,79766.906
"3599",2021-09-27 03:00:00,7.39808333333333,10.989,2021,270,4,3,79761.558
"3600",2021-09-27 04:00:00,7.48491666666667,10.5784166666667,2021,270,5,0,79761.558
"3601",2021-09-27 05:00:00,7.59516666666667,10.1255,2021,270,6,0,79793.642
"3602",2021-09-27 06:00:00,7.71016666666667,9.68175,2021,270,7,0,79798.988
"3603",2021-09-27 07:00:00,7.81275,9.29466666666667,2021,270,8,0,79782.95
"3604",2021-09-27 08:00:00,7.95958333333333,9.07258333333333,2021,270,9,0,79809.682
"3605",2021-09-27 09:00:00,8.139,9.13208333333333,2021,270,10,0,79841.768
"3606",2021-09-27 10:00:00,8.29041666666667,9.44841666666667,2021,270,11,0,79831.072
"3607",2021-09-27 11:00:00,8.378,10.3720833333333,2021,270,12,0,79804.334
"3608",2021-09-27 12:00:00,8.30125,12.3135833333333,2021,270,13,0,79772.254
"3609",2021-09-27 13:00:00,8.112,14.02675,2021,270,14,0,79766.906
"3610",2021-09-27 14:00:00,7.88458333333333,14.5800833333333,2021,270,15,0,79782.95
"3611",2021-09-27 15:00:00,7.77225,14.8580833333333,2021,270,16,20,79761.558
"3612",2021-09-27 16:00:00,7.69066666666667,14.3545,2021,270,17,208,79777.6
"3613",2021-09-27 17:00:00,7.58,13.253,2021,270,18,406,79804.334
"3614",2021-09-27 18:00:00,7.47691666666667,12.6138333333333,2021,270,19,585,79804.334
"3615",2021-09-27 19:00:00,7.34475,12.4175833333333,2021,270,20,722,79772.252
"3616",2021-09-27 20:00:00,7.22908333333333,12.2303333333333,2021,270,21,798,79724.124
"3617",2021-09-27 21:00:00,7.1995,11.9811666666667,2021,270,22,813,79686.696
"3618",2021-09-27 22:00:00,7.22758333333333,11.694,2021,270,23,763,79681.348
"3619",2021-09-27 23:00:00,7.28208333333333,11.3548333333333,2021,270,24,656,79649.26
"3620",2021-09-28 00:00:00,7.3495,11.07925,2021,271,1,531,79622.522
"3621",2021-09-28 01:00:00,7.371,10.9299166666667,2021,271,2,331,79606.482
"3622",2021-09-28 02:00:00,7.36733333333333,10.8075,2021,271,3,91,79611.828
"3623",2021-09-28 03:00:00,7.4025,10.6111666666667,2021,271,4,5,79617.174
"3624",2021-09-28 04:00:00,7.47716666666667,10.2850833333333,2021,271,5,0,79611.828
"3625",2021-09-28 05:00:00,7.55175,10,2021,271,6,0,79582.4175
"3626",2021-09-28 06:00:00,7.62191666666667,9.73983333333333,2021,271,7,0,79520.924
"3627",2021-09-28 07:00:00,7.70458333333333,9.41783333333333,2021,271,8,0,79462.1033333333
"3628",2021-09-28 08:00:00,7.9125,9.11575,2021,271,9,0,79444.28
"3629",2021-09-28 09:00:00,8.27591666666667,9.0755,2021,271,10,0,79482.155
"3630",2021-09-28 10:00:00,8.52733333333333,9.29158333333333,2021,271,11,0,79535.6275
"3631",2021-09-28 11:00:00,8.62433333333333,9.8585,2021,271,12,0,79622.525
"3632",2021-09-28 12:00:00,8.56925,11.2950833333333,2021,271,13,0,79736.16
"3633",2021-09-28 13:00:00,8.358,12.4710833333333,2021,271,14,0,79736.1575
"3634",2021-09-28 14:00:00,8.13258333333333,12.95125,2021,271,15,0,79756.21
"3635",2021-09-28 15:00:00,7.999,13.29675,2021,271,16,10,79776.265
"3636",2021-09-28 16:00:00,7.91141666666667,12.7713333333333,2021,271,17,80,79809.6825
"3637",2021-09-28 17:00:00,7.83816666666667,11.9543333333333,2021,271,18,263,79849.79
"3638",2021-09-28 18:00:00,7.74241666666667,11.8068333333333,2021,271,19,538,79876.525
"3639",2021-09-28 19:00:00,7.5415,11.8178333333333,2021,271,20,733,79889.89
"3640",2021-09-28 20:00:00,7.39058333333333,11.6189166666667,2021,271,21,801,79889.89
"3641",2021-09-28 21:00:00,7.37558333333333,11.284,2021,271,22,806,79883.2075
"3642",2021-09-28 22:00:00,7.41158333333333,10.9281666666667,2021,271,23,750,79883.2075
"3643",2021-09-28 23:00:00,7.49016666666667,10.5174166666667,2021,271,24,645,79903.26
"3644",2021-09-29 00:00:00,7.57775,10.0540833333333,2021,272,1,496,79896.575
"3645",2021-09-29 01:00:00,7.68275,9.59341666666667,2021,272,2,308,79889.89
"3646",2021-09-29 02:00:00,7.76641666666667,9.2485,2021,272,3,80,79916.63
"3647",2021-09-29 03:00:00,7.84416666666667,8.90608333333333,2021,272,4,2,79963.425
"3648",2021-09-29 04:00:00,7.93175,8.51958333333333,2021,272,5,0,80003.5275
"3649",2021-09-29 05:00:00,8.03433333333333,8.1165,2021,272,6,0,80050.3175
"3650",2021-09-29 06:00:00,8.127,7.75658333333333,2021,272,7,0,80083.735
"3651",2021-09-29 07:00:00,8.21475,7.45875,2021,272,8,0,80103.79
"3652",2021-09-29 08:00:00,8.35458333333333,7.27575,2021,272,9,0,80103.79
"3653",2021-09-29 09:00:00,8.51908333333333,7.24233333333333,2021,272,10,0,80097.105
"3654",2021-09-29 10:00:00,8.64633333333333,7.52708333333333,2021,272,11,0,80103.79
"3655",2021-09-29 11:00:00,8.73025,8.45766666666667,2021,272,12,0,80137.21
"3656",2021-09-29 12:00:00,8.63916666666667,10.34,2021,272,13,0,80163.945
"3657",2021-09-29 13:00:00,8.44925,11.9178333333333,2021,272,14,0,80204.055
"3658",2021-09-29 14:00:00,8.26516666666667,12.39025,2021,272,15,0,80190.685
"3659",2021-09-29 14:00:00,8.26516666666667,12.39025,2021,272,15,0,80157.2625
"3660",2021-09-29 15:00:00,8.16216666666667,12.63525,2021,272,16,30,80043.6325
"3661",2021-09-29 16:00:00,8.08166666666667,12.071,2021,272,17,158,80083.7375
"3662",2021-09-29 17:00:00,7.95516666666667,11.2950833333333,2021,272,18,366,80117.16
"3663",2021-09-29 18:00:00,7.81191666666667,11.11375,2021,272,19,582,80130.53
"3664",2021-09-29 19:00:00,7.64925,11.155,2021,272,20,714,80130.53
"3665",2021-09-29 20:00:00,7.5515,10.9845833333333,2021,272,21,768,80130.53
"3666",2021-09-29 21:00:00,7.544,10.6714166666667,2021,272,22,788,80117.16
"3667",2021-09-29 22:00:00,7.58583333333333,10.3191666666667,2021,272,23,742,80110.475
"3668",2021-09-29 23:00:00,7.67358333333333,9.894,2021,272,24,640,80103.79
"3669",2021-09-30 00:00:00,7.74541666666667,9.47466666666667,2021,273,1,489,80123.845
"3670",2021-09-30 01:00:00,7.82758333333333,9.21141666666667,2021,273,2,302,80143.895
"3671",2021-09-30 02:00:00,7.88275,8.9975,2021,273,3,79,80163.945
"3672",2021-09-30 03:00:00,7.962,8.69716666666667,2021,273,4,2,80204.0525
"3673",2021-09-30 04:00:00,8.077,8.23516666666667,2021,273,5,0,80250.84
