Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,precip_accum_since_local_midnight_set_1,precip_accum_24_hour_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d
D9413,2021-10-13T18:00:00Z,101659.34,7.78,40,0,,1.34,0,0,-5.1,,,80264.21,101187.64,
D9413,2021-10-13T18:16:00Z,101659.34,7.78,41,0,,0.45,0,0,-4.77,,,80264.21,101187.63,
D9413,2021-10-13T18:31:00Z,101625.47,8.33,42,0,,1.79,0,0,-3.95,,,80237.47,101109.11,
D9413,2021-10-13T18:45:00Z,101625.47,7.78,44,0,,1.34,0,0,-3.83,,,80237.47,101153.87,
D9413,2021-10-13T19:00:00Z,101625.47,8.33,44,0,,1.79,0,0,-3.32,,,80237.47,101109.08,
D9413,2021-10-13T19:15:00Z,101625.47,7.78,46,0,,0.9,0,0,-3.23,,,80237.47,101153.84,
D9413,2021-10-13T19:30:00Z,101591.61,8.33,49,0.9,134,2.23,0,0,-1.86,,SE,80210.74,101075.32,
D9413,2021-10-13T19:46:00Z,101625.47,8.89,50,0.45,131,2.68,0,0,-1.07,,SE,80237.47,101063.57,
D9413,2021-10-13T20:01:00Z,101591.61,9.44,48,0.9,194,3.58,0,0,-1.12,,SSW,80210.74,100985.54,
D9413,2021-10-13T20:17:00Z,101557.75,8.89,48,0.9,161,2.23,0,0,-1.63,,SSE,80184,100996.26,
D9413,2021-10-13T20:31:00Z,101523.88,8.89,48,0.9,47,2.68,0,0,-1.63,,NE,80157.26,100962.58,
D9413,2021-10-13T20:45:00Z,101490.02,9.44,47,0.9,134,3.13,0,0,-1.41,,SE,80130.53,100884.57,
D9413,2021-10-13T21:15:00Z,101456.16,9.44,45,0.9,140,2.23,0,0,-2.01,,SE,80103.79,100850.94,
D9413,2021-10-13T21:30:00Z,101456.16,9.44,42,0.9,143,3.13,0,0,-2.94,,SE,80103.79,100850.99,
D9413,2021-10-13T21:45:00Z,101456.16,8.89,41,0.9,142,3.13,0,0,-3.77,,SE,80103.79,100895.34,
D9413,2021-10-13T22:16:00Z,101456.16,8.89,40,0,,1.79,0,0,-4.1,,,80103.79,100895.36,
D9413,2021-10-13T22:30:00Z,101422.29,8.89,41,0,,1.34,0,0,-3.77,,,80077.05,100861.66,
D9413,2021-10-13T22:46:00Z,101456.16,8.89,45,0,,0.45,0,0,-2.51,,,80103.79,100895.28,
D9413,2021-10-13T23:01:00Z,101456.16,8.33,45,0,,0.9,0,0,-3.02,,,80103.79,100940.61,
D9413,2021-10-13T23:16:00Z,101456.16,7.78,45,0,,1.79,0,0,-3.52,,,80103.79,100985.33,
D9413,2021-10-13T23:31:00Z,101456.16,7.22,47,0,,0,0,0,-3.45,,,80103.79,101031.03,
D9413,2021-10-13T23:46:00Z,101490.02,6.67,51,0,,0.45,0,0,-2.86,,,80130.53,101109.82,
D9413,2021-10-14T00:03:00Z,101490.02,6.11,52,0,,0.45,0,0,-3.11,,,80130.53,101155.95,
D9413,2021-10-14T00:16:00Z,101456.16,6.11,51,0,,0,0,0,-3.37,,,80103.79,101122.21,
D9413,2021-10-14T00:30:00Z,101456.16,5.56,53,0,,0,0,0,-3.37,,,80103.79,101167.68,
D9413,2021-10-14T00:45:00Z,101490.02,5,53,0,,0,0,0,-3.89,,,80130.53,101247.99,
D9413,2021-10-14T01:15:00Z,101523.88,5,51,0,,0.45,0,0,-4.4,,,80157.26,101281.79,
D9413,2021-10-14T01:30:00Z,101490.02,5,51,0,,0.45,0,0,-4.4,,,80130.53,101248.02,
D9413,2021-10-14T01:45:00Z,101523.88,5,49,0,,0.9,0,0,-4.94,,,80157.26,101281.82,
D9413,2021-10-14T02:15:00Z,101523.88,5,50,0,,0,0,0,-4.67,,,80157.26,101281.8,
D9413,2021-10-14T02:31:00Z,101523.88,4.44,51,0,,0,0,0,-4.92,,,80157.26,101328.55,
D9413,2021-10-14T02:46:00Z,101523.88,3.89,54,0,,0,0,0,-4.67,,,80157.26,101374.65,
D9413,2021-10-14T03:15:00Z,101557.75,3.33,56,0,,0,0,0,-4.71,,,80184,101455.63,
D9413,2021-10-14T03:31:00Z,101523.88,3.33,56,0,,0,0,0,-4.71,,,80157.26,101421.8,
D9413,2021-10-14T03:46:00Z,101557.75,2.78,58,0,,0,0,0,-4.76,,,80184,101502.16,
D9413,2021-10-14T04:18:00Z,101591.61,2.78,59,0,,0,0,0,-4.53,,,80210.74,101536,
D9413,2021-10-14T04:30:00Z,101557.75,2.78,59,0,,0,0,0,-4.53,,,80184,101502.15,
D9413,2021-10-14T04:45:00Z,101591.61,2.78,59,0,,0,0,0,-4.53,,,80210.74,101536,
D9413,2021-10-14T05:15:00Z,101591.61,2.78,59,0,,0,0,0,-4.53,,,80210.74,101536,
D9413,2021-10-14T05:30:00Z,101591.61,2.78,61,0,,0,0,0,-4.08,,,80210.74,101535.98,
D9413,2021-10-14T05:45:00Z,101591.61,2.78,62,0,,0,0,0,-3.86,,,80210.74,101535.97,
D9413,2021-10-14T06:16:00Z,101591.61,2.22,61,0,,0,0,0,-4.61,,,80210.74,101583.6,
D9413,2021-10-14T06:31:00Z,101591.61,2.22,62,0,,0,0,0,-4.39,,,80210.74,101583.59,
D9413,2021-10-14T06:46:00Z,101625.47,2.22,63,0,,0,0,0,-4.18,,,80237.47,101617.43,
D9413,2021-10-14T07:15:00Z,101625.47,2.22,63,0,,0,0,0,-4.18,,,80237.47,101617.43,
D9413,2021-10-14T07:30:00Z,101625.47,2.22,63,0,,0,0,0,-4.18,,,80237.47,101617.43,
D9413,2021-10-14T07:46:00Z,101625.47,2.22,64,0,,0,0,0,-3.97,,,80237.47,101617.42,
D9413,2021-10-14T08:31:00Z,101625.47,1.67,66,0,,0,0,0,-4.07,,,80237.47,101664.39,
D9413,2021-10-14T08:46:00Z,101625.47,1.67,67,0,,0,0,0,-3.87,,,80237.47,101664.38,
D9413,2021-10-14T09:16:00Z,101659.34,1.67,68,0,,0,0,0,-3.67,,,80264.21,101698.25,
D9413,2021-10-14T09:31:00Z,101659.34,1.67,68,0,,0,0,0,-3.67,,,80264.21,101698.25,
D9413,2021-10-14T09:45:00Z,101693.2,1.67,68,0,,0,0,0,-3.67,,,80290.95,101732.13,
D9413,2021-10-14T10:15:00Z,101693.2,1.67,68,0,,0,0,0,-3.67,,,80290.95,101732.13,
D9413,2021-10-14T10:30:00Z,101727.06,1.67,68,0,,0,0,0,-3.67,,,80317.68,101766,
D9413,2021-10-14T10:45:00Z,101693.2,1.11,69,0,,0,0,0,-4.01,,,80290.95,101780.22,
D9413,2021-10-14T11:15:00Z,101693.2,1.11,70,0,,0,0,0,-3.82,,,80290.95,101780.21,
D9413,2021-10-14T11:30:00Z,101693.2,1.11,70,0,,0,0,0,-3.82,,,80290.95,101780.21,
D9413,2021-10-14T11:45:00Z,101727.06,1.11,70,0,,0,0,0,-3.82,,,80317.68,101814.09,
D9413,2021-10-14T12:15:00Z,101760.93,1.11,70,0,,0,0,0,-3.82,,,80344.42,101847.99,
D9413,2021-10-14T12:30:00Z,101760.93,1.11,70,0,,0,0,0,-3.82,,,80344.42,101847.99,
D9413,2021-10-14T12:46:00Z,101760.93,1.11,71,0,,0,0,0,-3.63,,,80344.42,101847.98,
D9413,2021-10-14T13:15:00Z,101794.79,0.56,72,0,,0,0,0,-3.97,,,80371.16,101929.36,
D9413,2021-10-14T13:30:00Z,101794.79,,,,,,0,0,,,,80371.16,,
D9413,2021-10-14T13:45:00Z,101794.79,,,,,,0,0,,,,80371.16,,
D9413,2021-10-14T14:16:00Z,101794.79,,,,,,0,0,,,,80371.16,,
D9413,2021-10-14T14:30:00Z,101760.93,,,,,,0,0,,,,80344.42,,
D9413,2021-10-14T14:45:00Z,101794.79,,,,,,0,0,,,,80371.16,,
D9413,2021-10-14T15:15:00Z,101828.66,,,,,,0,0,,,,80397.9,,
D9413,2021-10-14T15:30:00Z,101862.52,,,,,,0,0,,,,80424.63,,
D9413,2021-10-14T15:45:00Z,101896.38,2.78,68,0,,0,0,0,-2.61,,,80451.37,101840.51,
D9413,2021-10-14T16:15:00Z,101964.11,5,65,0,,0,0,0,-1.11,,,80504.84,101720.8,
D9413,2021-10-14T16:31:00Z,101964.11,5.56,64,0,,0,0,0,-0.79,,,80504.84,101674.05,
D9413,2021-10-14T16:46:00Z,101997.98,5.56,67,0.45,145,1.34,0,0,-0.15,,SE,80531.58,101707.78,
D9413,2021-10-14T17:16:00Z,102031.84,6.67,59,0,,1.34,0,0,-0.86,,,80558.32,101649.5,
D9413,2021-10-14T17:32:00Z,102065.7,7.22,56,0.45,136,1.34,0,0,-1.06,,SE,80585.05,101637.89,
D9413,2021-10-14T17:46:00Z,102065.7,7.22,54,0.45,190,1.79,0,0,-1.56,,S,80585.05,101637.92,
D9413,2021-10-14T18:16:00Z,102099.57,7.78,53,0,,1.34,0,0,-1.3,,,80611.79,101625.64,
D9413,2021-10-14T18:31:00Z,102099.57,7.22,52,0,,3.13,0,0,-2.08,,,80611.79,101671.68,
D9413,2021-10-14T18:46:00Z,102099.57,7.78,54,0.45,138,1.79,0,0,-1.04,,SE,80611.79,101625.63,
D9413,2021-10-14T19:15:00Z,102099.57,7.78,50,0,,0.9,0,0,-2.1,,,80611.79,101625.69,
D9413,2021-10-14T19:30:00Z,102099.57,7.22,51,0,,2.23,0,0,-2.35,,,80611.79,101671.69,
D9413,2021-10-14T19:45:00Z,102099.57,7.78,49,0,,1.79,0,0,-2.37,,,80611.79,101625.7,
D9413,2021-10-14T20:15:00Z,102099.57,7.78,47,0,,1.34,0,0,-2.94,,,80611.79,101625.73,
D9413,2021-10-14T20:30:00Z,102099.57,8.33,46,0,,2.23,0,0,-2.72,,,80611.79,101580.74,
D9413,2021-10-14T20:45:00Z,102099.57,7.78,48,0.45,146,1.34,0,0,-2.65,,SE,80611.79,101625.72,
D9413,2021-10-14T21:15:00Z,102099.57,8.33,47,0,,1.79,0,0,-2.43,,,80611.79,101580.73,
D9413,2021-10-14T21:30:00Z,102099.57,8.33,46,0,,1.79,0,0,-2.72,,,80611.79,101580.74,
D9413,2021-10-14T21:45:00Z,102099.57,8.33,46,0,,1.34,0,0,-2.72,,,80611.79,101580.74,
D9413,2021-10-14T22:15:00Z,102099.57,7.78,49,0,,0,0,0,-2.37,,,80611.79,101625.7,
D9413,2021-10-14T22:30:00Z,102099.57,7.78,49,0,,0.45,0,0,-2.37,,,80611.79,101625.7,
D9413,2021-10-14T22:45:00Z,102099.57,7.22,52,0,,0.45,0,0,-2.08,,,80611.79,101671.68,
D9413,2021-10-14T23:15:00Z,102099.57,6.67,53,0,,0.45,0,0,-2.33,,,80611.79,101717.06,
D9413,2021-10-14T23:30:00Z,102099.57,6.11,54,0,,0,0,0,-2.6,,,80611.79,101763.46,
D9413,2021-10-14T23:45:00Z,102133.43,6.11,55,0,,0,0,0,-2.35,,,80638.53,101797.21,
D9413,2021-10-15T00:00:00Z,102133.43,5.56,53,0,,0,0,0,-3.37,,,80638.53,101843.04,
D9413,2021-10-15T00:15:00Z,102133.43,5.56,53,0,,0,0,0,-3.37,,,80638.53,101843.04,
D9413,2021-10-15T00:31:00Z,102133.43,5.56,54,0,,0,0,0,-3.11,,,80638.53,101843.02,
D9413,2021-10-15T00:46:00Z,102133.43,5.56,53,0,,0,0,0,-3.37,,,80638.53,101843.04,
D9413,2021-10-15T01:01:00Z,102133.43,5.56,54,0,,0,0,0,-3.11,,,80638.53,101843.02,
D9413,2021-10-15T01:16:00Z,102133.43,5.56,56,0,,0,0,0,-2.62,,,80638.53,101843,
D9413,2021-10-15T01:46:00Z,102167.3,5,59,0,,0,0,0,-2.44,,,80665.27,101923.59,
D9413,2021-10-15T02:02:00Z,102201.16,5,60,0,,0,0,0,-2.21,,,80692,101957.35,
D9413,2021-10-15T02:16:00Z,102201.16,5,61,0,,0,0,0,-1.98,,,80692,101957.34,
D9413,2021-10-15T02:46:00Z,102235.02,5,61,0,,0,0,0,-1.98,,,80718.74,101991.12,
D9413,2021-10-15T03:01:00Z,102235.02,5,61,0,,0,0,0,-1.98,,,80718.74,101991.12,
D9413,2021-10-15T03:16:00Z,102235.02,5,61,0,,0,0,0,-1.98,,,80718.74,101991.12,
D9413,2021-10-15T03:47:00Z,102268.89,4.44,63,0,,0,0,0,-2.07,,,80745.48,102072,
D9413,2021-10-15T04:01:00Z,102302.75,4.44,64,0,,0,0,0,-1.85,,,80772.21,102105.77,
D9413,2021-10-15T04:17:00Z,102268.89,4.44,64,0,,0.45,0,0,-1.85,,,80745.48,102071.98,
D9413,2021-10-15T04:30:00Z,102268.89,4.44,66,0,,0.45,0,0,-1.43,,,80745.48,102071.96,
D9413,2021-10-15T04:45:00Z,102302.75,4.44,66,0,,0,0,0,-1.43,,,80772.21,102105.75,
D9413,2021-10-15T05:00:00Z,102336.62,3.89,67,0,,0,0,0,-1.75,,,80798.95,102186.04,
D9413,2021-10-15T05:15:00Z,102336.62,3.89,63,0,,0.45,0,0,-2.59,,,80798.95,102186.09,
D9413,2021-10-15T05:30:00Z,102336.62,3.89,63,0,,0,0,0,-2.59,,,80798.95,102186.09,
D9413,2021-10-15T05:45:00Z,102336.62,3.89,63,0,,0,0,0,-2.59,,,80798.95,102186.09,
D9413,2021-10-15T06:00:00Z,102336.62,3.89,63,0,,0,0,0,-2.59,,,80798.95,102186.09,
D9413,2021-10-15T06:15:00Z,102370.48,3.89,65,0,,0,0,0,-2.16,,,80825.69,102219.89,
D9413,2021-10-15T06:30:00Z,102370.48,3.89,65,0,,0,0,0,-2.16,,,80825.69,102219.89,
D9413,2021-10-15T06:45:00Z,102370.48,3.33,65,0,,0,0,0,-2.7,,,80825.69,102267.46,
D9413,2021-10-15T07:00:00Z,102370.48,3.33,65,0,,0,0,0,-2.7,,,80825.69,102267.46,
D9413,2021-10-15T07:15:00Z,102404.34,3.33,64,0,,0,0,0,-2.91,,,80852.42,102301.29,
D9413,2021-10-15T07:30:00Z,102370.48,3.33,65,0,,0,0,0,-2.7,,,80825.69,102267.46,
D9413,2021-10-15T07:45:00Z,102336.62,3.33,66,0,,0,0,0,-2.49,,,80798.95,102233.61,
D9413,2021-10-15T08:00:00Z,102336.62,3.33,66,0,,0,0,0,-2.49,,,80798.95,102233.61,
D9413,2021-10-15T08:15:00Z,102370.48,3.33,65,0,,0,0,0,-2.7,,,80825.69,102267.46,
D9413,2021-10-15T08:30:00Z,102370.48,3.33,65,0,,0,0,0,-2.7,,,80825.69,102267.46,
D9413,2021-10-15T08:45:00Z,102370.48,3.33,65,0,,0,0,0,-2.7,,,80825.69,102267.46,
D9413,2021-10-15T09:00:00Z,102370.48,3.33,66,0,,0,0,0,-2.49,,,80825.69,102267.44,
D9413,2021-10-15T09:15:00Z,102370.48,2.78,66,0,,0,0,0,-3.02,,,80825.69,102314.37,
D9413,2021-10-15T09:31:00Z,102370.48,2.78,67,0,,0,0,0,-2.81,,,80825.69,102314.36,
D9413,2021-10-15T09:45:00Z,102370.48,2.78,68,0,,0,0,0,-2.61,,,80825.69,102314.35,
D9413,2021-10-15T10:01:00Z,102336.62,2.78,69,0,,0,0,0,-2.41,,,80798.95,102280.49,
D9413,2021-10-15T10:15:00Z,102336.62,2.78,69,0,,0,0,0,-2.41,,,80798.95,102280.49,
D9413,2021-10-15T10:31:00Z,102336.62,2.78,70,0,,0,0,0,-2.21,,,80798.95,102280.48,
D9413,2021-10-15T10:45:00Z,102336.62,2.78,72,0,,0,0,0,-1.83,,,80798.95,102280.46,
D9413,2021-10-15T11:00:00Z,102336.62,2.78,72,0,,0,0,0,-1.83,,,80798.95,102280.46,
D9413,2021-10-15T11:16:00Z,102336.62,2.78,72,0,,0,0,0,-1.83,,,80798.95,102280.46,
D9413,2021-10-15T11:31:00Z,102336.62,2.78,72,0,,0,0,0,-1.83,,,80798.95,102280.46,
D9413,2021-10-15T11:46:00Z,102336.62,2.78,72,0,,0,0,0,-1.83,,,80798.95,102280.46,
D9413,2021-10-15T12:00:00Z,102336.62,2.78,72,0,,0,0,0,-1.83,,,80798.95,102280.46,
D9413,2021-10-15T12:15:00Z,102336.62,2.78,71,0,,0,0,0,-2.02,,,80798.95,102280.47,
D9413,2021-10-15T12:30:00Z,102336.62,2.78,70,0,,0,0,0,-2.21,,,80798.95,102280.48,
D9413,2021-10-15T12:46:00Z,102370.48,2.78,70,0,,0,0,0,-2.21,,,80825.69,102314.33,
D9413,2021-10-15T13:00:00Z,102336.62,2.78,72,0,,0,0,0,-1.83,,,80798.95,102280.46,
D9413,2021-10-15T13:31:00Z,102336.62,,,,,,0,0,,,,80798.95,,
D9413,2021-10-15T13:46:00Z,102336.62,,,,,,0,0,,,,80798.95,,
D9413,2021-10-15T14:01:00Z,102336.62,,,,,,0,0,,,,80798.95,,
D9413,2021-10-15T14:17:00Z,102336.62,,,,,,0,0,,,,80798.95,,
D9413,2021-10-15T14:31:00Z,102336.62,,,,,,0,0,,,,80798.95,,
D9413,2021-10-15T14:46:00Z,102370.48,,,,,,0,0,,,,80825.69,,
D9413,2021-10-15T15:03:00Z,102370.48,,,,,,0,0,,,,80825.69,,
D9413,2021-10-15T15:15:00Z,102370.48,,,,,,0,0,,,,80825.69,,
D9413,2021-10-15T15:30:00Z,102404.34,3.89,77,0,,0,0,0,0.18,,,80852.42,102253.55,
D9413,2021-10-15T15:45:00Z,102438.21,4.44,75,0,,0,0,0,0.34,,,80879.16,102240.84,
D9413,2021-10-15T16:00:00Z,102472.07,5,72,0,,0,0,0,0.31,,,80905.9,102227.47,
D9413,2021-10-15T16:15:00Z,102472.07,6.11,68,0,,0,0,0,0.58,,,80905.9,102134.56,
D9413,2021-10-15T16:30:00Z,102505.93,7.22,68,0,,0.45,0,0,1.64,,,80932.63,102076.11,
D9413,2021-10-15T16:45:00Z,102505.93,7.78,68,0,,0,0,0,2.18,,,80932.63,102029.9,
D9413,2021-10-15T17:00:00Z,102505.93,7.78,67,0,,1.34,0,0,1.97,,,80932.63,102029.91,
D9413,2021-10-15T17:16:00Z,102505.93,7.78,68,0,,1.34,0,0,2.18,,,80932.63,102029.9,
D9413,2021-10-15T17:31:00Z,102505.93,8.33,67,0,,1.34,0,0,2.5,,,80932.63,101984.72,
D9413,2021-10-15T17:45:00Z,102505.93,8.89,65,0,,1.79,0,0,2.6,,,80932.63,101938.93,
D9413,2021-10-15T18:01:00Z,102505.93,9.44,64,0.45,140,1.34,0,0,2.9,,SE,80932.63,101894.14,
D9413,2021-10-15T18:15:00Z,102505.93,9.44,63,0,,1.79,0,0,2.68,,,80932.63,101894.16,
D9413,2021-10-15T18:30:00Z,102472.07,9.44,64,0,,1.34,0,0,2.9,,,80905.9,101860.49,
D9413,2021-10-15T18:45:00Z,102438.21,9.44,65,0,,1.34,0,0,3.12,,,80879.16,101826.81,
D9413,2021-10-15T19:01:00Z,102438.21,10,64,0,,1.79,0,0,3.43,,,80879.16,101781.43,
D9413,2021-10-15T19:16:00Z,102438.21,10,63,0.45,141,1.34,0,0,3.21,,SE,80879.16,101781.44,
D9413,2021-10-15T19:31:00Z,102404.34,10.56,63,0,,1.34,0,0,3.74,,,80852.42,101702.6,
D9413,2021-10-15T19:46:00Z,102438.21,10.56,62,0,,1.79,0,0,3.51,,,80879.16,101736.26,
D9413,2021-10-15T20:00:00Z,102404.34,10.56,50,0.45,137,1.34,0,0,0.48,,SE,80852.42,101702.83,
D9413,2021-10-15T20:16:00Z,102404.34,10.56,52,0,,1.79,0,0,1.02,,,80852.42,101702.8,
D9413,2021-10-15T20:32:00Z,102370.48,10.56,49,0,,1.34,0,0,0.19,,,80825.69,101669.23,
D9413,2021-10-15T20:46:00Z,102370.48,11.11,49,0.45,141,1.79,0,0,0.7,,SE,80825.69,101625.06,
D9413,2021-10-15T21:01:00Z,102336.62,11.11,50,0,,1.34,0,0,0.98,,,80798.95,101591.42,
D9413,2021-10-15T21:16:00Z,102336.62,11.11,50,0,,0.9,0,0,0.98,,,80798.95,101591.42,
D9413,2021-10-15T21:30:00Z,102336.62,11.67,47,0,,0.9,0,0,0.64,,,80798.95,101546.71,
D9413,2021-10-15T21:46:00Z,102336.62,11.67,51,0,,0,0,0,1.78,,,80798.95,101546.63,
D9413,2021-10-15T22:01:00Z,102302.75,11.11,53,0,,0,0,0,1.8,,,80772.21,101557.74,
D9413,2021-10-15T22:16:00Z,102302.75,11.11,43,0,,0,0,0,-1.1,,,80772.21,101557.93,
D9413,2021-10-15T22:33:00Z,102268.89,11.11,44,0,,0,0,0,-0.79,,,80745.48,101524.3,
D9413,2021-10-15T22:46:00Z,102268.89,11.11,44,0,,0,0,0,-0.79,,,80745.48,101524.3,
D9413,2021-10-15T23:00:00Z,102268.89,11.11,42,0,,0,0,0,-1.43,,,80745.48,101524.34,
D9413,2021-10-15T23:02:00Z,102235.02,11.11,42,0,,0,0,0,-1.43,,,80718.74,101490.71,
D9413,2021-10-15T23:15:00Z,102235.02,11.11,39,0.45,261,0.9,0,0,-2.44,,W,80718.74,101490.77,
D9413,2021-10-15T23:30:00Z,102235.02,11.11,38,0.45,271,0.9,0,0,-2.79,,W,80718.74,101490.79,
D9413,2021-10-15T23:48:00Z,102235.02,11.11,38,0.45,272,0.9,0,0,-2.79,,W,80718.74,101490.79,
D9413,2021-10-16T00:02:00Z,102235.02,11.11,40,0,,0.9,0,0,-2.09,,,80718.74,101490.75,
D9413,2021-10-16T00:17:00Z,102201.16,10.56,40,0,,0.9,0,0,-2.59,,,80692,101501.22,
D9413,2021-10-16T00:32:00Z,102235.02,10.56,42,0,,0.45,0,0,-1.93,,,80718.74,101534.82,
D9413,2021-10-16T00:46:00Z,102235.02,10.56,43,0,,0.45,0,0,-1.61,,,80718.74,101534.8,
D9413,2021-10-16T01:00:00Z,102235.02,10,45,0,,0,0,0,-1.49,,,80718.74,101579.87,
D9413,2021-10-16T01:15:00Z,102235.02,10,42,0,,0,0,0,-2.43,,,80718.74,101579.92,
D9413,2021-10-16T01:30:00Z,102235.02,9.44,41,0,,0,0,0,-3.27,,,80718.74,101625.23,
D9413,2021-10-16T01:45:00Z,102201.16,9.44,41,0,,0,0,0,-3.27,,,80692,101591.57,
D9413,2021-10-16T02:00:00Z,102235.02,9.44,43,0,,0,0,0,-2.62,,,80718.74,101625.2,
D9413,2021-10-16T02:15:00Z,102235.02,9.44,40,0.45,277,0.9,0,0,-3.6,,W,80718.74,101625.25,
D9413,2021-10-16T02:30:00Z,102235.02,9.44,40,0,,0.45,0,0,-3.6,,,80718.74,101625.25,
D9413,2021-10-16T02:45:00Z,102235.02,9.44,40,0,,0.9,0,0,-3.6,,,80718.74,101625.25,
D9413,2021-10-16T03:00:00Z,102268.89,8.89,41,0,,0,0,0,-3.77,,,80745.48,101703.59,
D9413,2021-10-16T03:15:00Z,102268.89,8.89,42,0,,0,0,0,-3.44,,,80745.48,101703.57,
D9413,2021-10-16T03:30:00Z,102268.89,8.89,43,0,,0,0,0,-3.12,,,80745.48,101703.56,
D9413,2021-10-16T03:45:00Z,102268.89,8.89,42,0,,0,0,0,-3.44,,,80745.48,101703.57,
D9413,2021-10-16T04:00:00Z,102268.89,8.89,43,0,,0,0,0,-3.12,,,80745.48,101703.56,
D9413,2021-10-16T04:15:00Z,102268.89,8.89,42,0,,0,0,0,-3.44,,,80745.48,101703.57,
D9413,2021-10-16T04:30:00Z,102268.89,8.33,43,0,,0,0,0,-3.63,,,80745.48,101749.26,
D9413,2021-10-16T04:45:00Z,102268.89,8.33,44,0,,0.45,0,0,-3.32,,,80745.48,101749.24,
D9413,2021-10-16T05:00:00Z,102268.89,8.33,44,0,,0,0,0,-3.32,,,80745.48,101749.24,
D9413,2021-10-16T05:15:00Z,102302.75,8.33,44,0,,0,0,0,-3.32,,,80772.21,101782.92,
D9413,2021-10-16T05:30:00Z,102268.89,8.33,45,0,,0,0,0,-3.02,,,80745.48,101749.22,
D9413,2021-10-16T05:45:00Z,102268.89,8.33,46,0,,0,0,0,-2.72,,,80745.48,101749.21,
D9413,2021-10-16T06:00:00Z,102302.75,8.33,46,0,,0,0,0,-2.72,,,80772.21,101782.89,
D9413,2021-10-16T06:15:00Z,102268.89,7.78,45,0,,0,0,0,-3.52,,,80745.48,101794.3,
D9413,2021-10-16T06:30:00Z,102268.89,7.78,44,0,,0,0,0,-3.83,,,80745.48,101794.32,
D9413,2021-10-16T06:45:00Z,102235.02,7.78,46,0,,0,0,0,-3.23,,,80718.74,101760.58,
D9413,2021-10-16T07:00:00Z,102235.02,7.78,46,0,,0,0,0,-3.23,,,80718.74,101760.58,
D9413,2021-10-16T07:15:00Z,102235.02,7.22,47,0,,0,0,0,-3.45,,,80718.74,101806.64,
D9413,2021-10-16T07:30:00Z,102201.16,7.22,47,0,,0,0,0,-3.45,,,80692,101772.91,
D9413,2021-10-16T07:45:00Z,102201.16,7.22,47,0,,0,0,0,-3.45,,,80692,101772.91,
D9413,2021-10-16T08:00:00Z,102201.16,7.22,46,0,,0,0,0,-3.74,,,80692,101772.93,
D9413,2021-10-16T08:15:00Z,102167.3,7.22,45,0,,0,0,0,-4.04,,,80665.27,101739.23,
D9413,2021-10-16T08:30:00Z,102167.3,7.22,46,0,,0,0,0,-3.74,,,80665.27,101739.21,
D9413,2021-10-16T08:45:00Z,102167.3,7.22,47,0,,0,0,0,-3.45,,,80665.27,101739.2,
D9413,2021-10-16T09:00:00Z,102133.43,7.22,46,0,,0,0,0,-3.74,,,80638.53,101705.49,
D9413,2021-10-16T09:15:00Z,102133.43,7.22,46,0,,0,0,0,-3.74,,,80638.53,101705.49,
D9413,2021-10-16T09:30:00Z,102133.43,6.67,47,0,,0,0,0,-3.96,,,80638.53,101750.88,
D9413,2021-10-16T09:45:00Z,102133.43,6.67,48,0,,0,0,0,-3.67,,,80638.53,101750.87,
D9413,2021-10-16T10:01:00Z,102099.57,6.67,50,0,,0,0,0,-3.12,,,80611.79,101717.1,
D9413,2021-10-16T10:16:00Z,102065.7,6.67,50,0,,0,0,0,-3.12,,,80585.05,101683.36,
D9413,2021-10-16T10:30:00Z,102065.7,6.67,48,0,,0,0,0,-3.67,,,80585.05,101683.38,
D9413,2021-10-16T11:01:00Z,102031.84,6.11,50,0,,0,0,0,-3.64,,,80558.32,101696.02,
D9413,2021-10-16T11:15:00Z,102031.84,6.11,50,0,,0,0,0,-3.64,,,80558.32,101696.02,
D9413,2021-10-16T11:31:00Z,102031.84,6.11,50,0,,0,0,0,-3.64,,,80558.32,101696.02,
D9413,2021-10-16T11:45:00Z,101997.98,6.11,50,0,,0,0,0,-3.64,,,80531.58,101662.26,
D9413,2021-10-16T12:00:00Z,101997.98,6.11,50,0,,0,0,0,-3.64,,,80531.58,101662.26,
D9413,2021-10-16T12:16:00Z,101997.98,6.11,51,0,,0,0,0,-3.37,,,80531.58,101662.25,
D9413,2021-10-16T12:30:00Z,101964.11,5.56,51,0,,0,0,0,-3.88,,,80504.84,101674.22,
D9413,2021-10-16T12:46:00Z,101997.98,5.56,51,0,,0,0,0,-3.88,,,80531.58,101707.99,
D9413,2021-10-16T13:00:00Z,101997.98,5.56,51,0,,0,0,0,-3.88,,,80531.58,101707.99,
D9413,2021-10-16T13:16:00Z,101997.98,,,,,,0,0,,,,80531.58,,
D9413,2021-10-16T13:31:00Z,101964.11,,,,,,0,0,,,,80504.84,,
D9413,2021-10-16T13:46:00Z,101964.11,,,,,,0,0,,,,80504.84,,
D9413,2021-10-16T14:01:00Z,101930.25,,,,,,0,0,,,,80478.11,,
D9413,2021-10-16T14:18:00Z,101930.25,,,,,,0,0,,,,80478.11,,
